"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.333489040E1,-3.223988116E-1,4.109717906E-2,-8.789739572E-3,3.251264852E-1
1.333689014E1,-3.315617740E-1,4.415150732E-2,-1.123320125E-2,3.346770838E-1
1.333888987E1,-3.376704156E-1,4.354064167E-2,-1.367666200E-2,3.407405878E-1
1.334088967E1,-3.413355947E-1,4.476236925E-2,-1.550925709E-2,3.446073054E-1
1.334288940E1,-3.456116617E-1,4.354064167E-2,-1.734185405E-2,3.487749246E-1
1.334488914E1,-3.523311913E-1,4.292977601E-2,-1.856358349E-2,3.554220599E-1
1.334688887E1,-3.541637957E-1,3.621025756E-2,-1.917444915E-2,3.565260670E-1
1.334888860E1,-3.596615493E-1,3.071247041E-2,-2.283964120E-2,3.616923211E-1
1.335088840E1,-3.651593626E-1,1.971689798E-2,-2.345050685E-2,3.664424135E-1
1.335288813E1,-3.669919372E-1,1.605170593E-2,-2.345050685E-2,3.680905669E-1
1.335488787E1,-3.737114966E-1,1.390940160E-3,-2.161790989E-2,3.743388190E-1
1.335688760E1,-3.804309964E-1,-1.449155621E-2,-2.283964120E-2,3.813913967E-1
1.335888733E1,-3.828744590E-1,-2.060020901E-2,-2.161790989E-2,3.840371779E-1
1.336088700E1,-3.914265633E-1,-4.075876251E-2,-2.161790989E-2,3.941362267E-1
1.336288716E1,-4.018112719E-1,-5.786298588E-2,-1.856358349E-2,4.063804006E-1
1.336488690E1,-4.079199135E-1,-6.763683259E-2,-1.795271784E-2,4.138788435E-1
1.336688670E1,-4.164720476E-1,-8.535192162E-2,-1.428752672E-2,4.253681351E-1
1.336888643E1,-4.274676144E-1,-1.018452868E-1,-1.184406690E-2,4.395922039E-1
1.337088616E1,-4.329653978E-1,-1.116191298E-1,-1.062233560E-2,4.472479177E-1
1.337288590E1,-4.451827109E-1,-1.226147115E-1,-6.346279290E-3,4.618033010E-1
1.337488563E1,-4.561782777E-1,-1.342211515E-1,9.841038845E-4,4.755154120E-1
1.337688536E1,-4.622869194E-1,-1.384972036E-1,3.427564865E-3,4.825996471E-1
1.337888510E1,-4.732825160E-1,-1.488819122E-1,8.925352246E-3,4.962275946E-1
1.338088396E1,-4.873324037E-1,-1.568231732E-1,1.503400411E-2,5.121644273E-1
1.338288326E1,-4.903867543E-1,-1.617100835E-1,1.747746393E-2,5.166573155E-1
1.338488300E1,-5.019931793E-1,-1.665969938E-1,2.175352350E-2,5.293627548E-1
1.338688273E1,-5.123778582E-1,-1.745382547E-1,2.725131065E-2,5.419753738E-1
1.338888246E1,-5.166539550E-1,-1.751491129E-1,3.458169103E-2,5.466300525E-1
1.339088219E1,-5.270386338E-1,-1.769817024E-1,4.374467209E-2,5.576789765E-1
1.339288193E1,-5.331472754E-1,-1.800360382E-1,4.863159359E-2,5.648221174E-1
1.339488166E1,-5.374233127E-1,-1.769817024E-1,5.718370900E-2,5.686970341E-1
1.339688146E1,-5.392559767E-1,-1.788143069E-1,6.940101087E-2,5.723530947E-1
1.339888126E1,-5.398668051E-1,-1.800360382E-1,7.245533913E-2,5.736888690E-1
1.340088096E1,-5.441429019E-1,-1.775925756E-1,8.100745082E-2,5.780941339E-1
1.340288069E1,-5.471972227E-1,-1.806468964E-1,8.589436859E-2,5.826113149E-1
1.340488043E1,-5.484189391E-1,-1.800360382E-1,8.467264473E-2,5.833916048E-1
1.340688016E1,-5.514732599E-1,-1.843120903E-1,8.833783865E-2,5.881303229E-1
1.340887989E1,-5.508623719E-1,-1.898098737E-1,9.078129381E-2,5.896765081E-1
1.341087963E1,-5.526950359E-1,-2.001945972E-1,9.078129381E-2,5.948032640E-1
1.341287943E1,-5.551384091E-1,-2.020271868E-1,9.444648772E-2,5.982589544E-1
1.341487916E1,-5.588036776E-1,-2.093575746E-1,9.444648772E-2,6.041624642E-1
1.341687889E1,-5.575819016E-1,-2.166879624E-1,9.505735338E-2,6.057121019E-1
1.341887862E1,-5.581927299E-1,-2.179096788E-1,9.811168164E-2,6.071981999E-1
1.342087842E1,-5.594145060E-1,-2.240183353E-1,9.872253984E-2,6.106348696E-1
1.342287816E1,-5.588036776E-1,-2.246291935E-1,9.811168164E-2,6.102013821E-1
1.342487789E1,-5.581927299E-1,-2.258509398E-1,9.627908468E-2,6.098011421E-1
1.342687762E1,-5.594145060E-1,-2.307378501E-1,9.505735338E-2,6.125524021E-1
1.342887742E1,-5.594145060E-1,-2.331813276E-1,9.505735338E-2,6.134769934E-1
1.343087716E1,-5.588036776E-1,-2.276835293E-1,8.894869685E-2,6.099288567E-1
1.343287689E1,-5.563601851E-1,-2.258509398E-1,8.955956250E-2,6.070965474E-1
1.343487662E1,-5.533058643E-1,-2.227966040E-1,8.955956250E-2,6.031638430E-1
1.343687636E1,-5.514732599E-1,-2.160770893E-1,8.589436859E-2,5.984896887E-1
1.343887609E1,-5.484189391E-1,-2.063032389E-1,8.284004778E-2,5.917658597E-1
1.344087575E1,-5.484189391E-1,-1.971402615E-1,8.100745082E-2,5.883789787E-1
1.344287505E1,-5.416994095E-1,-1.885881573E-1,7.734226435E-2,5.787793787E-1
1.344487485E1,-5.404776335E-1,-1.769817024E-1,7.612052560E-2,5.737882272E-1
1.344687462E1,-5.386450887E-1,-1.745382547E-1,7.550966740E-2,5.712301146E-1
1.344887439E1,-5.355907679E-1,-1.598774940E-1,7.306619734E-2,5.636993462E-1
1.345087415E1,-5.307038426E-1,-1.488819122E-1,7.062274218E-2,5.556977273E-1
1.345287392E1,-5.300929546E-1,-1.421623975E-1,7.123360783E-2,5.534283284E-1
1.345487368E1,-5.252060294E-1,-1.287233531E-1,6.940101087E-2,5.451858172E-1
1.345687345E1,-5.245952010E-1,-1.177277863E-1,6.817927957E-2,5.419486791E-1
1.345887322E1,-5.227625966E-1,-1.122299954E-1,6.268148869E-2,5.383356512E-1
1.346087308E1,-5.215408802E-1,-1.006235555E-1,6.451409310E-2,5.350626672E-1
1.346287295E1,-5.190973878E-1,-9.390404075E-2,6.268148869E-2,5.312335041E-1
1.346487281E1,-5.190973878E-1,-9.023884684E-2,6.207063049E-2,5.305260697E-1
1.346687268E1,-5.166539550E-1,-8.229760081E-2,6.084889546E-2,5.266942115E-1
1.346887255E1,-5.160430670E-1,-8.046500385E-2,5.718370900E-2,5.253998862E-1
1.347087241E1,-5.172648430E-1,-7.741067559E-2,5.535111204E-2,5.259458870E-1
1.347287228E1,-5.142105222E-1,-7.863240689E-2,5.351851508E-2,5.229337893E-1
1.347487221E1,-5.154321790E-1,-7.496721298E-2,5.107505247E-2,5.233536807E-1
1.347687214E1,-5.166539550E-1,-7.496721298E-2,4.863159359E-2,5.243247316E-1
1.347887208E1,-5.160430670E-1,-7.374548167E-2,4.374467209E-2,5.231179976E-1
1.348087201E1,-5.184864998E-1,-7.496721298E-2,4.252294078E-2,5.256011168E-1
1.348287194E1,-5.190973878E-1,-7.679980993E-2,4.191207513E-2,5.264189689E-1
1.348487188E1,-5.203191638E-1,-6.274991482E-2,3.580342233E-2,5.253108309E-1
1.348687181E1,-5.209299922E-1,-3.526097536E-2,3.152736649E-2,5.230730045E-1
1.348887174E1,-5.172648430E-1,-5.939442664E-3,2.541871369E-2,5.179230694E-1
1.349087174E1,-5.215408802E-1,2.949074097E-2,1.686660014E-2,5.226462243E-1
1.349287174E1,-5.276495218E-1,4.720583186E-2,1.136881392E-2,5.298789092E-1
1.349487171E1,-5.331472754E-1,5.636881292E-2,9.536217898E-3,5.362036925E-1
1.349687167E1,-5.429211259E-1,6.431005895E-2,1.014708262E-2,5.468108411E-1
1.349887164E1,-5.520840883E-1,6.186660007E-2,1.442313939E-2,5.557268607E-1
1.350087164E1,-5.612471104E-1,6.675352156E-2,1.625573449E-2,5.654366458E-1
1.350287204E1,-5.710209608E-1,6.797525287E-2,1.931006089E-2,5.753767906E-1
1.350487201E1,-5.771296024E-1,6.858611852E-2,2.541871369E-2,5.817462889E-1
1.350687201E1,-5.850708485E-1,7.286217809E-2,2.664044313E-2,5.901919247E-1
1.350887197E1,-5.948446393E-1,7.347303629E-2,2.908390388E-2,6.000702504E-1
1.351087194E1,-6.040076613E-1,8.569034934E-2,3.458169103E-2,6.110351743E-1
1.351287190E1,-6.070619822E-1,8.874467015E-2,3.763601556E-2,6.146676633E-1
1.351487187E1,-6.180575490E-1,1.021837071E-1,4.313380271E-2,6.279308631E-1
1.351687184E1,-6.272205710E-1,1.174553409E-1,4.557726532E-2,6.397489265E-1
1.351887180E1,-6.308857203E-1,1.260074526E-1,4.924245924E-2,6.452282464E-1
1.352087174E1,-6.424921751E-1,1.431116760E-1,5.351851508E-2,6.604100077E-1
1.352287167E1,-6.534877419E-1,1.571615785E-1,5.596197397E-2,6.744462419E-1
1.352487160E1,-6.577637792E-1,1.638810933E-1,5.718370900E-2,6.802794856E-1
1.352687153E1,-6.718137264E-1,1.785418540E-1,6.207063049E-2,6.978994482E-1
1.352887147E1,-6.803658605E-1,1.999221444E-1,6.329236180E-2,7.119497812E-1
1.353087140E1,-6.852527261E-1,2.145829201E-1,6.695754826E-2,7.211798953E-1
1.353287133E1,-6.986917853E-1,2.268002182E-1,7.428793609E-2,7.383273307E-1
1.353487127E1,-7.133525610E-1,2.457370460E-1,7.978571951E-2,7.586991058E-1
1.353687120E1,-7.182394862E-1,2.518456876E-1,8.222918212E-2,7.655428455E-1
1.353887113E1,-7.274024487E-1,2.677281797E-1,8.955956250E-2,7.802650933E-1
1.354087093E1,-7.371762991E-1,2.811672390E-1,9.811168164E-2,7.950533405E-1
1.354287080E1,-7.420632243E-1,2.903302014E-1,9.933341295E-2,8.030047208E-1
1.354487066E1,-7.493936419E-1,3.037692308E-1,1.029985994E-1,8.151535363E-1
1.354687053E1,-7.567240000E-1,3.159865439E-1,1.072746590E-1,8.270348001E-1
1.354887040E1,-7.622217536E-1,3.263712525E-1,1.072746590E-1,8.360670120E-1
1.355087026E1,-7.646652460E-1,3.361450732E-1,1.109398529E-1,8.426233439E-1
1.355287013E1,-7.707738876E-1,3.465298116E-1,1.115507111E-1,8.524194140E-1
1.355487003E1,-7.750499249E-1,3.483623862E-1,1.133833081E-1,8.572715513E-1
1.355686986E1,-7.787151337E-1,3.520275950E-1,1.133833081E-1,8.620768305E-1
1.355886969E1,-7.860455513E-1,3.556927741E-1,1.133833081E-1,8.701958014E-1
1.356086956E1,-7.884889245E-1,3.520275950E-1,1.152159050E-1,8.711560804E-1
1.356286939E1,-7.897107005E-1,3.483623862E-1,1.127724424E-1,8.704693943E-1
1.356486923E1,-7.988736629E-1,3.379776776E-1,1.121615767E-1,8.746475057E-1
1.356686906E1,-8.019280434E-1,3.373668194E-1,1.097181141E-1,8.768939629E-1
1.356886892E1,-8.080366850E-1,3.178191185E-1,1.091072559E-1,8.751209457E-1
1.357086879E1,-8.141453266E-1,3.025475144E-1,1.066637859E-1,8.750684399E-1
1.357286859E1,-8.178104758E-1,2.921628058E-1,1.066637859E-1,8.749572805E-1
1.357486839E1,-8.275843263E-1,2.683390379E-1,1.017768681E-1,8.759338943E-1
1.357686819E1,-8.367472887E-1,2.451261729E-1,1.005551368E-1,8.776925437E-1
1.357886799E1,-8.410233855E-1,2.292436808E-1,9.750081599E-2,8.771427531E-1
1.358086776E1,-8.477429152E-1,2.005330026E-1,9.322475642E-2,8.761120879E-1
1.358286756E1,-8.593493700E-1,1.706006229E-1,8.955956250E-2,8.806854305E-1
1.358486736E1,-8.660688400E-1,1.504420638E-1,8.589436859E-2,8.832247125E-1
1.358686709E1,-8.782861829E-1,1.125684157E-1,7.978571951E-2,8.890579443E-1
1.358886682E1,-8.929469585E-1,7.469476759E-2,7.673139125E-2,8.993449202E-1
1.359086656E1,-8.984447122E-1,5.209275335E-2,7.306619734E-2,9.029148492E-1
1.359286629E1,-9.131054878E-1,1.360824518E-2,6.695754826E-2,9.156583039E-1
1.359486602E1,-9.265444875E-1,-2.487626486E-2,6.451409310E-2,9.291208662E-1
1.359686576E1,-9.332640171E-1,-4.503481835E-2,6.207063049E-2,9.364094316E-1
1.359886549E1,-9.509791136E-1,-7.863240689E-2,6.145976111E-2,9.562016692E-1
1.360086535E1,-9.662507176E-1,-1.146734506E-1,5.535111204E-2,9.746046353E-1
1.360286509E1,-9.760245681E-1,-1.287233531E-1,5.657284334E-2,9.861004745E-1
1.360486482E1,-9.931288362E-1,-1.592666209E-1,5.657284334E-2,1.007408174E0
1.360686455E1,-1.012065649E0,-1.806468964E-1,5.596197397E-2,1.029583373E0
1.360886429E1,-1.020617843E0,-1.891990155E-1,5.535111204E-2,1.039481021E0
1.361086402E1,-1.037721992E0,-1.977511346E-1,6.023803353E-2,1.058112028E0
1.361286375E1,-1.056047916E0,-2.044706494E-1,6.268148869E-2,1.077485228E0
1.361486348E1,-1.066432595E0,-2.063032389E-1,6.451409310E-2,1.088118364E0
1.361686328E1,-1.084147692E0,-2.044706494E-1,7.184447348E-2,1.105597618E0
1.361886302E1,-1.103695393E0,-1.940859407E-1,8.222918212E-2,1.123643409E0
1.362086372E1,-1.121410489E0,-1.782034487E-1,9.322475642E-2,1.139301896E0
1.362286345E1,-1.131795287E0,-1.684295982E-1,1.005551368E-1,1.148668985E0
1.362486318E1,-1.151953816E0,-1.446058452E-1,1.127724424E-1,1.166458773E0
1.362686292E1,-1.162949324E0,-1.281124949E-1,1.225462854E-1,1.176384942E0
1.362886265E1,-1.183107853E0,-1.000126898E-1,1.329309940E-1,1.194745738E0
1.363086238E1,-1.208764315E0,-6.946942955E-2,1.463700235E-1,1.219574251E0
1.363286218E1,-1.217927217E0,-5.541953072E-2,1.567547470E-1,1.229223365E0
1.363486192E1,-1.246027112E0,-2.182194032E-2,1.695829183E-1,1.257703513E0
1.363686165E1,-1.270461679E0,6.888727192E-3,1.891306043E-1,1.284480719E0
1.363886138E1,-1.282068133E0,2.460381947E-2,1.989044547E-1,1.297639021E0
1.364086118E1,-1.310778856E0,5.453621596E-2,2.202847302E-1,1.330278456E0
1.364286092E1,-1.335213423E0,8.446861058E-2,2.416650057E-1,1.359533672E0
1.364486065E1,-1.349263310E0,9.790764749E-2,2.526605725E-1,1.376203020E0
1.364686045E1,-1.375530481E0,1.266183108E-1,2.770951986E-1,1.408864099E0
1.364886025E1,-1.396910787E0,1.486094594E-1,2.996971905E-1,1.436406253E0
1.365085998E1,-1.412182331E0,1.571615785E-1,3.137471080E-1,1.455127467E0
1.365285971E1,-1.436006069E0,1.785418540E-1,3.332948089E-1,1.484949849E0
1.365485945E1,-1.461662531E0,1.938134879E-1,3.571185172E-1,1.517087558E0
1.365685918E1,-1.472047210E0,1.980895549E-1,3.675032556E-1,1.530104932E0
1.365885891E1,-1.499536157E0,2.096959800E-1,3.901052475E-1,1.563573853E0
1.366085858E1,-1.522138238E0,2.164155096E-1,4.102638364E-1,1.591243823E0
1.366285838E1,-1.534355521E0,2.225241512E-1,4.200376570E-1,1.606298695E0
1.366485811E1,-1.558790088E0,2.286328077E-1,4.377527535E-1,1.635153501E0
1.366685785E1,-1.582613826E0,2.322980016E-1,4.487483203E-1,1.661325958E0
1.366885758E1,-1.593609333E0,2.371849269E-1,4.573004544E-1,1.674804795E0
1.367085731E1,-1.616211414E0,2.377957851E-1,4.676851630E-1,1.699239707E0
1.367285704E1,-1.636980891E0,2.414609790E-1,4.792915881E-1,1.722710152E0
1.367485678E1,-1.649198174E0,2.457370460E-1,4.817350507E-1,1.735600753E0
1.367685651E1,-1.671800137E0,2.481804937E-1,4.890654385E-1,1.759458513E0
1.367885631E1,-1.688293457E0,2.542891502E-1,4.957849383E-1,1.777864020E0
1.368085508E1,-1.694402099E0,2.793346345E-1,4.957849383E-1,1.787408463E0
1.368285551E1,-1.696845531E0,2.988823354E-1,4.957849383E-1,1.792879838E0
1.368485524E1,-1.704176068E0,3.239277899E-1,4.963958263E-1,1.804315411E0
1.368685498E1,-1.708451986E0,3.306473196E-1,4.939523637E-1,1.808901539E0
1.368885471E1,-1.721280098E0,3.428646326E-1,4.908980429E-1,1.822454998E0
1.369085444E1,-1.733497500E0,3.550819159E-1,4.866219759E-1,1.835183287E0
1.369285417E1,-1.739606142E0,3.618014157E-1,4.817350507E-1,1.840977581E0
1.369485397E1,-1.746936560E0,3.764621913E-1,4.744046628E-1,1.848937779E0
1.369685371E1,-1.748158336E0,3.947881460E-1,4.627982080E-1,1.850972023E0
1.369885344E1,-1.751823545E0,4.027293921E-1,4.560787082E-1,1.854476876E0
1.370085317E1,-1.754266977E0,4.143358469E-1,4.395853579E-1,1.855360372E0
1.370285247E1,-1.757932186E0,4.259423018E-1,4.230919778E-1,1.857621931E0
1.370485221E1,-1.760986447E0,4.302183390E-1,4.157615900E-1,1.859843753E0
1.370685194E1,-1.764040828E0,4.448791146E-1,3.974356353E-1,1.862179517E0
1.370885167E1,-1.761597276E0,4.583181441E-1,3.833857477E-1,1.860178786E0
1.371085147E1,-1.759764791E0,4.662593901E-1,3.766662180E-1,1.859044748E0
1.371285121E1,-1.757321239E0,4.809201658E-1,3.607837260E-1,1.857317161E0
1.371485094E1,-1.754266977E0,4.919157326E-1,3.455121219E-1,1.854403500E0
1.371685067E1,-1.754266977E0,4.949700534E-1,3.394034505E-1,1.854088100E0
1.371885040E1,-1.750601649E0,4.974135160E-1,3.229101002E-1,1.848322827E0
1.372085124E1,-1.750601649E0,4.998570085E-1,3.051950037E-1,1.845970518E0
1.372285097E1,-1.746936560E0,4.986352623E-1,2.996971905E-1,1.841261218E0
1.372485077E1,-1.742049694E0,4.998570085E-1,2.844255567E-1,1.834527749E0
1.372685057E1,-1.733497500E0,4.955809414E-1,2.703756690E-1,1.823106430E0
1.372885030E1,-1.727388859E0,4.925266206E-1,2.618235648E-1,1.815215227E0
1.373085004E1,-1.717615008E0,4.815310240E-1,2.489953935E-1,1.801130798E0
1.373284977E1,-1.712728143E0,4.748114944E-1,2.477736622E-1,1.794512589E0
1.373484950E1,-1.699899912E0,4.619833231E-1,2.398324162E-1,1.777809857E0
1.373684924E1,-1.687071800E0,4.399921894E-1,2.343346179E-1,1.759180803E0
1.373884897E1,-1.681573987E0,4.277748764E-1,2.349454910E-1,1.750965963E0
1.374084877E1,-1.655917645E0,3.923446834E-1,2.318911552E-1,1.717489768E0
1.374284883E1,-1.650419831E0,3.801273704E-1,2.288368344E-1,1.709019817E0
1.374484857E1,-1.644311190E0,3.630231619E-1,2.282259762E-1,1.699303446E0
1.374684830E1,-1.628428698E0,3.318690360E-1,2.276151180E-1,1.677416383E0
1.374884803E1,-1.616211414E0,3.007149100E-1,2.282259762E-1,1.659715605E0
1.375084777E1,-1.606437445E0,2.793346345E-1,2.282259762E-1,1.646437426E0
1.375284750E1,-1.593609333E0,2.524565458E-1,2.300585657E-1,1.629801202E0
1.375484723E1,-1.577726960E0,2.255784869E-1,2.355563492E-1,1.611084979E0
1.375684703E1,-1.570396543E0,2.133611739E-1,2.392215431E-1,1.602777351E0
1.375884677E1,-1.557568312E0,1.877048314E-1,2.459410727E-1,1.587998476E0
1.376084643E1,-1.542907596E0,1.693788767E-1,2.569366395E-1,1.573298919E0
1.376284660E1,-1.538631439E0,1.583832949E-1,2.612127066E-1,1.568663142E0
1.376484633E1,-1.522749066E0,1.504420638E-1,2.697648108E-1,1.553760145E0
1.376684606E1,-1.507477403E0,1.473877430E-1,2.752625942E-1,1.539474184E0
1.376884580E1,-1.500757813E0,1.449442804E-1,2.758734822E-1,1.532771685E0
1.377084553E1,-1.486097097E0,1.443334073E-1,2.764843404E-1,1.518473018E0
1.377284533E1,-1.473879814E0,1.425008029E-1,2.770951986E-1,1.506456084E0
1.377484506E1,-1.465938449E0,1.431116760E-1,2.777060568E-1,1.498858613E0
1.377684480E1,-1.455553889E0,1.425008029E-1,2.722082734E-1,1.487629304E0
1.377884453E1,-1.445169091E0,1.467768699E-1,2.642670274E-1,1.476446482E0
1.378084323E1,-1.436006069E0,1.479986012E-1,2.581583858E-1,1.466513815E0
1.378284296E1,-1.432340980E0,1.510529369E-1,2.557148933E-1,1.462808182E0
1.378484269E1,-1.421956182E0,1.559398472E-1,2.477736622E-1,1.451781115E0
1.378684243E1,-1.417069316E0,1.596050411E-1,2.404432893E-1,1.446157734E0
1.378884223E1,-1.404241085E0,1.693788767E-1,2.294477075E-1,1.432909097E0
1.379084196E1,-1.392634630E0,1.815961897E-1,2.184521258E-1,1.421312675E0
1.379284169E1,-1.386525989E0,1.895374358E-1,2.147869468E-1,1.415807963E0
1.379484143E1,-1.374308705E0,2.078633904E-1,2.056239694E-1,1.405066839E0
1.379684116E1,-1.359037161E0,2.237458974E-1,1.982935816E-1,1.391533175E0
1.379884089E1,-1.353539348E0,2.298545390E-1,1.921849251E-1,1.386303329E0
1.380084059E1,-1.336435080E0,2.561217248E-1,1.793567538E-1,1.372525375E0
1.380283893E1,-1.332769871E0,2.677281797E-1,1.756915599E-1,1.370701073E0
1.380483873E1,-1.326050401E0,2.762803137E-1,1.695829183E-1,1.365100305E0
1.380683846E1,-1.314443946E0,2.897193432E-1,1.616416574E-1,1.355665228E0
1.380883819E1,-1.301004887E0,3.098779023E-1,1.549221426E-1,1.346342787E0
1.381083792E1,-1.296728849E0,3.165974021E-1,1.500352174E-1,1.343223805E0
1.381283766E1,-1.285733223E0,3.330907524E-1,1.433157027E-1,1.335888753E0
1.381483739E1,-1.275959492E0,3.471406698E-1,1.353744566E-1,1.329249981E0
1.381683712E1,-1.268629074E0,3.520275950E-1,1.329309940E-1,1.323258782E0
1.381883692E1,-1.255190015E0,3.642449081E-1,1.262114793E-1,1.313052042E0
1.382083676E1,-1.246027112E0,3.758513629E-1,1.188810989E-1,1.306897290E0
1.382283649E1,-1.238085866E0,3.819600046E-1,1.152159050E-1,1.300778521E0
1.382483622E1,-1.225257516E0,3.941773176E-1,1.066637859E-1,1.291514189E0
1.382683596E1,-1.211207747E0,3.984533250E-1,9.811168164E-2,1.278833516E0
1.382883569E1,-1.203266501E0,4.033402801E-1,9.322475642E-2,1.272487528E0
1.383083542E1,-1.188605666E0,4.057837129E-1,8.467264473E-2,1.258814247E0
1.383283515E1,-1.174555779E0,4.057837129E-1,7.550966740E-2,1.244967232E0
1.383483495E1,-1.164781928E0,4.039511383E-1,7.306619734E-2,1.235002887E0
1.383683469E1,-1.148899436E0,3.929555714E-1,6.756841391E-2,1.216120671E0
1.383883442E1,-1.133016944E0,3.782947958E-1,6.573581696E-2,1.196309135E0
1.384083409E1,-1.116523504E0,3.593579829E-1,6.451409310E-2,1.174702074E0
1.384283369E1,-1.107360601E0,3.459189534E-1,6.512495130E-2,1.161958985E0
1.384483342E1,-1.092699885E0,3.190408647E-1,6.512495130E-2,1.140184797E0
1.384683315E1,-1.084147692E0,3.074344099E-1,6.940101087E-2,1.129029953E0
1.384883288E1,-1.068265200E0,2.793346345E-1,6.634669006E-2,1.106173702E0
1.385083268E1,-1.052993655E0,2.487913668E-1,6.940101087E-2,1.084209058E0
1.385283242E1,-1.041387200E0,2.322980016E-1,6.756841391E-2,1.069118868E0
1.385483215E1,-1.024282932E0,2.011438757E-1,6.817927957E-2,1.046070169E0
1.385683188E1,-1.007789612E0,1.663245559E-1,7.062274218E-2,1.023860992E0
1.385883162E1,-1.002902627E0,1.498311907E-1,7.123360783E-2,1.016531993E0
1.386083135E1,-9.784680605E-1,9.302072972E-2,7.184447348E-2,9.855020192E-1
1.386283152E1,-9.711377025E-1,7.530563325E-2,7.123360783E-2,9.766542901E-1
1.386483125E1,-9.613638520E-1,5.331448838E-2,7.062274218E-2,9.654276060E-1
1.386683105E1,-9.467030764E-1,1.177564915E-2,7.184447348E-2,9.494982934E-1
1.386883078E1,-9.332640171E-1,-2.976318821E-2,7.306619734E-2,9.365928903E-1
1.387083052E1,-9.253228307E-1,-5.236519873E-2,7.306619734E-2,9.296790437E-1
1.387283025E1,-9.149380922E-1,-1.030670181E-1,7.184447348E-2,9.235237686E-1
1.387482998E1,-9.027207494E-1,-1.464384496E-1,7.245533913E-2,9.173869124E-1
1.387682971E1,-8.966121078E-1,-1.690404713E-1,7.367707044E-2,9.153776616E-1
1.387882945E1,-8.874491453E-1,-2.130227685E-1,7.428793609E-2,9.156764619E-1
1.388083001E1,-8.764535785E-1,-2.472312152E-1,7.978571951E-2,9.141443595E-1
1.388282981E1,-8.733992577E-1,-2.704440951E-1,8.161831647E-2,9.179476137E-1
1.388482955E1,-8.648471236E-1,-3.028199375E-1,8.345091343E-2,9.201220119E-1
1.388682928E1,-8.581276536E-1,-3.284762800E-1,8.589436859E-2,9.228529563E-1
1.388882901E1,-8.581276536E-1,-3.388609886E-1,9.017043561E-2,9.270062281E-1
1.389082874E1,-8.550733328E-1,-3.602412641E-1,9.017043561E-2,9.322311303E-1
1.389282848E1,-8.550733328E-1,-3.724585772E-1,9.566821903E-2,9.375650400E-1
1.389482821E1,-8.569058776E-1,-3.791781068E-1,9.688994288E-2,9.420463793E-1
1.389682801E1,-8.605710268E-1,-3.877302110E-1,1.005551368E-1,9.492252337E-1
1.389882781E1,-8.660688400E-1,-3.883410990E-1,1.060529277E-1,9.550556362E-1
1.390082761E1,-8.752318025E-1,-3.840650320E-1,1.127724424E-1,9.624210516E-1
1.390282748E1,-8.807296157E-1,-3.822324276E-1,1.164376363E-1,9.671318461E-1
1.390482721E1,-8.898925781E-1,-3.700151443E-1,1.256006211E-1,9.719030423E-1
1.390682694E1,-8.978338838E-1,-3.620738685E-1,1.298766583E-1,9.767656400E-1
1.390882668E1,-9.094402790E-1,-3.455805182E-1,1.372070462E-1,9.825137603E-1
1.391082641E1,-9.271553755E-1,-3.254219592E-1,1.482026279E-1,9.937205647E-1
1.391282621E1,-9.338749051E-1,-3.119829297E-1,1.537004113E-1,9.965337442E-1
1.391482598E1,-9.552552104E-1,-2.936569750E-1,1.610307992E-1,1.012263728E0
1.391682574E1,-9.729702473E-1,-2.661680281E-1,1.689720452E-1,1.022774693E0
1.391882551E1,-9.857984781E-1,-2.545616031E-1,1.750807017E-1,1.033079620E0
1.392082637E1,-1.019396067E0,-2.124118954E-1,1.872979999E-1,1.058001746E0
1.392282614E1,-1.032835126E0,-1.989728510E-1,1.934066564E-1,1.069460017E0
